Key,Date,mmdd,DayOfTheWeek,Area,Distance,Timestamp,Tip,OrderAmount,TipPercent,Housing,GenderOfTipper,Cash/Credit_Tip,Cash/Credit_Order,PersonWhoDelivered,Area(text),Latitude,Longitude,month
497,42204,719,Sunday,9,1.1,0.936805556,3.19,22.81,13.9850943,House,Male,Cash,Cash,Angel,WhiteWater - Gary (South of State),43.652722,-116.259743,Jul
498,42267,920,Sunday,1,3.3,0.936805556,1.5,12.54,11.9617225,Apartment,Male,Credit,Credit,Sammie,North End,43.633105,-116.208304,Sep
499,42267,920,Sunday,1,3.6,0.936111111,2.75,15.44,17.8108808,House,Male,Cash,Credit,Sammie,North End,43.633105,-116.208304,Sep
500,42267,920,Sunday,1,4.1,0.935416667,4,21.53,18.5787274,House,Male,Credit,Credit,Sammie,North End,43.633105,-116.208304,Sep
501,42225,809,Sunday,1,3.1,0.934722222,3,24.04,12.4792013,House,Male,Credit,Credit,Sammie,North End,43.633105,-116.208304,Aug
502,42213,728,Tuesday,1,2.8,0.934027778,4.94,22.06,22.3934723,House,Female,Cash,Cash,Angel,North End,43.633105,-116.208304,Jul
503,42253,906,Sunday,3,2.2,0.934027778,4,18.37,21.7746326,Apartment,Male,Credit,Credit,Sammie,Garden City,43.633857,-116.24628,Sep
504,42307,1030,Friday,4,2.1,0.934027778,6,28.51,21.0452473,House,Male,Credit,Credit,Sammie,Bogus Basin - Gary (North of Hill),43.659428,-116.231891,Oct
505,42244,828,Friday,2,2.8,0.933333333,2,15.97,12.5234815,House,Male,Credit,Credit,Sammie,WhiteWater - Downtown (South of State),43.624462,-116.21835,Aug
506,42213,728,Tuesday,1,1.9,0.932638889,4,20.33,19.6753566,House,Female,Credit,Credit,Angel,North End,43.633105,-116.208304,Jul
507,42254,907,Monday,2,3.2,0.931944444,3.91,16.09,24.300808,Apartment,Male,Cash,Cash,Angel,WhiteWater - Downtown (South of State),43.624462,-116.21835,Sep
508,42259,912,Saturday,6,0.3,0.931944444,4,32.18,12.4300808,Apartment,Female,Cash,Credit,Sammie,Collister - Gary (North of State),43.666573,-116.263356,Sep
509,42210,725,Saturday,5,2,0.93125,2.9,17.1,16.9590643,House,Male,Cash,Cash,Sammie,28th - Collister (North of State),43.648076,-116.23413,Jul
510,42274,927,Sunday,5,2.1,0.93125,5,21.81,22.9252636,House,Male,Credit,Credit,Angel,28th - Collister (North of State),43.648076,-116.23413,Sep
511,42267,920,Sunday,5,0.8,0.930555556,0.74,34.26,2.1599533,House,Male,Cash,Cash,Sammie,28th - Collister (North of State),43.648076,-116.23413,Sep
512,42294,1017,Saturday,2,3.4,0.930555556,3,10.26,29.2397661,Apartment,Male,Credit,Credit,Angel,WhiteWater - Downtown (South of State),43.624462,-116.21835,Oct
513,42204,719,Sunday,6,0.9,0.929861111,3,16.79,17.8677784,House,Male,Credit,Credit,Angel,Collister - Gary (North of State),43.666573,-116.263356,Jul
514,42267,920,Sunday,2,2.5,0.929861111,0.5,8.83,5.6625142,Apartment,Male,Cash,Credit,Sammie,WhiteWater - Downtown (South of State),43.624462,-116.21835,Sep
515,42251,904,Friday,1,2.5,0.928472222,5.4,16.6,32.5301205,House,Male,Cash,Cash,Sammie,North End,43.633105,-116.208304,Sep
516,42286,1009,Friday,1,2.5,0.928472222,5,31.74,15.7529931,House,Male,Credit,Credit,Sammie,North End,43.633105,-116.208304,Oct
517,42286,1009,Friday,1,2.1,0.928472222,0,17.84,0,House,Female,-,Credit,Angel,North End,43.633105,-116.208304,Oct
518,42265,918,Friday,7,3,0.927777778,4.28,15.72,27.2264631,Business,Female,Cash,Cash,Sammie,West of Gary/Glennwood,43.672328,-116.286124,Sep
519,42210,725,Saturday,5,1.7,0.927083333,4,22.15,18.0586907,House,Male,Credit,Credit,Sammie,28th - Collister (North of State),43.648076,-116.23413,Jul
520,42232,816,Sunday,1,2,0.927083333,6,29.28,20.4918033,House,Male,Credit,Credit,Sammie,North End,43.633105,-116.208304,Aug
521,42230,814,Friday,1,2.5,0.926388889,4.22,16.78,25.1489869,House,Female,Cash,Cash,Sammie,North End,43.633105,-116.208304,Aug
522,42253,906,Sunday,3,2.3,0.925694444,0,14.65,0,Apartment,Female,-,Credit,Sammie,Garden City,43.633857,-116.24628,Sep
523,42216,731,Friday,7,2.4,0.924305556,1,22.08,4.5289855,House,Male,Cash,Cash,Sammie,West of Gary/Glennwood,43.672328,-116.286124,Jul
524,42265,918,Friday,3,3.2,0.922222222,5,18.24,27.4122807,Apartment,Male,Credit,Credit,Angel,Garden City,43.633857,-116.24628,Sep
525,42217,801,Saturday,1,2.9,0.921527778,2.56,16.12,15.8808933,Apartment,Male,Credit,Credit,Sammie,North End,43.633105,-116.208304,Aug
526,42279,1002,Friday,3,2.9,0.921527778,0.12,19.58,0.6128703,Business,Male,Cash,Cash,Angel,Garden City,43.633857,-116.24628,Oct
527,42213,728,Tuesday,1,3.8,0.920833333,3,13.3,22.556391,Apartment,Female,Credit,Credit,Angel,North End,43.633105,-116.208304,Jul
528,42273,926,Saturday,3,2.7,0.920138889,2.35,14.65,16.0409556,Hotel,Female,Cash,Cash,Angel,Garden City,43.633857,-116.24628,Sep
529,42246,830,Sunday,5,1.4,0.919444444,1.56,28.44,5.4852321,House,Male,Cash,Cash,Sammie,28th - Collister (North of State),43.648076,-116.23413,Aug
530,42258,911,Friday,8,7.6,0.919444444,1.33,23.67,5.6189269,House,Female,Cash,Cash,Sammie,Hidden Springs,43.723879,-116.255046,Sep
531,42286,1009,Friday,6,1.1,0.917361111,2,15.44,12.9533679,House,Male,Cash,Credit,Angel,Collister - Gary (North of State),43.666573,-116.263356,Oct
532,42213,728,Tuesday,1,3.7,0.916666667,4,14.65,27.3037543,Apartment,Male,Cash,Credit,Angel,North End,43.633105,-116.208304,Jul
533,42308,1031,Saturday,9,1.3,0.916666667,10,31.34,31.9081047,Apartment,Male,Credit,Credit,Sammie,WhiteWater - Gary (South of State),43.652722,-116.259743,Oct
534,42259,912,Saturday,6,0.2,0.915972222,2,19.94,10.0300903,Apartment,Male,Credit,Credit,Sammie,Collister - Gary (North of State),43.666573,-116.263356,Sep
535,42261,914,Monday,5,1.1,0.915277778,0,21.43,0,House,Male,-,Credit,Sammie,28th - Collister (North of State),43.648076,-116.23413,Sep
536,42272,925,Friday,7,3.3,0.914583333,2,14.65,13.6518771,House,Male,Credit,Credit,Angel,West of Gary/Glennwood,43.672328,-116.286124,Sep
537,42274,927,Sunday,1,2.7,0.914583333,4.88,10.12,48.2213439,House,Female,Cash,Cash,Sammie,North End,43.633105,-116.208304,Sep
538,42233,817,Monday,3,2.3,0.913194444,0,16.78,0,Apartment,Male,-,Credit,Sammie,Garden City,43.633857,-116.24628,Aug
539,42265,918,Friday,3,2.1,0.9125,1.52,11.48,13.2404181,Apartment,Female,Cash,Cash,Sammie,Garden City,43.633857,-116.24628,Sep
540,42287,1010,Saturday,5,1.5,0.9125,3,16.24,18.4729064,House,Male,Credit,Credit,Angel,28th - Collister (North of State),43.648076,-116.23413,Oct
541,42287,1010,Saturday,3,2.2,0.9125,2.75,14.25,19.2982456,Apartment,Male,Cash,Cash,Sammie,Garden City,43.633857,-116.24628,Oct
542,42294,1017,Saturday,5,1.1,0.9125,4,16.78,23.8379023,House,Female,Credit,Credit,Sammie,28th - Collister (North of State),43.648076,-116.23413,Oct
543,42239,823,Sunday,3,2.3,0.911805556,3,11.48,26.1324042,Apartment,Male,Credit,Credit,Sammie,Garden City,43.633857,-116.24628,Aug
544,42281,1004,Sunday,6,1.3,0.911805556,1,21,4.7619048,House,Male,Cash,Cash,Angel,Collister - Gary (North of State),43.666573,-116.263356,Oct
545,42302,1025,Sunday,10,4.8,0.911805556,-0.13,20.18,-0.6442022,House,Male,-,Cash,Angel,Bogus Basin - Brumback Hills,43.654203,-116.190788,Oct
546,42307,1030,Friday,9,0.8,0.910416667,0,0,0,Apartment,Female,-,-,Sammie,WhiteWater - Gary (South of State),43.652722,-116.259743,Oct
547,42206,721,Tuesday,1,3.7,0.909722222,5,19.3,25.9067358,Apartment,Male,Credit,Credit,Angel,North End,43.633105,-116.208304,Jul
548,42300,1023,Friday,6,1,0.909722222,1.45,23.54,6.1597281,House,Male,Cash,Cash,Angel,Collister - Gary (North of State),43.666573,-116.263356,Oct
549,42230,814,Friday,5,1.7,0.909027778,4,15.18,26.3504611,House,Female,Credit,Credit,Sammie,28th - Collister (North of State),43.648076,-116.23413,Aug
550,42253,906,Sunday,3,2.7,0.909027778,0.33,23.67,1.3941698,Apartment,Male,Cash,Cash,Sammie,Garden City,43.633857,-116.24628,Sep
551,42254,907,Monday,1,3.5,0.909027778,3,14.65,20.4778157,Apartment,Male,Credit,Credit,Angel,North End,43.633105,-116.208304,Sep
552,42265,918,Friday,5,0.9,0.909027778,4,26.78,14.9365198,House,Male,Credit,Credit,Sammie,28th - Collister (North of State),43.648076,-116.23413,Sep
553,42279,1002,Friday,2,2,0.909027778,2,13.97,14.3163923,Apartment,Male,Credit,Credit,Angel,WhiteWater - Downtown (South of State),43.624462,-116.21835,Oct
554,42286,1009,Friday,10,4.2,0.908333333,4.28,15.72,27.2264631,House,Male,Cash,Cash,Sammie,Bogus Basin - Brumback Hills,43.654203,-116.190788,Oct
555,42307,1030,Friday,1,3.2,0.908333333,4,10.12,39.5256917,House,Female,Credit,Credit,Sammie,North End,43.633105,-116.208304,Oct
556,42287,1010,Saturday,9,0.4,0.907638889,3,20.36,14.7347741,Apartment,Female,Credit,Credit,Angel,WhiteWater - Gary (South of State),43.652722,-116.259743,Oct
557,42204,719,Sunday,2,2.9,0.905555556,3,21.43,13.9990667,Apartment,Male,Cash,Credit,Angel,WhiteWater - Downtown (South of State),43.624462,-116.21835,Jul
558,42225,809,Sunday,9,0.9,0.905555556,3,13.3,22.556391,Apartment,Male,Credit,Credit,Sammie,WhiteWater - Gary (South of State),43.652722,-116.259743,Aug
559,42266,919,Saturday,5,1.2,0.905555556,2.69,17.31,15.5401502,House,Female,Cash,Cash,Angel,28th - Collister (North of State),43.648076,-116.23413,Sep
560,42273,926,Saturday,1,3.3,0.905555556,1.13,8.83,12.797282,Apartment,Male,Cash,Cash,Sammie,North End,43.633105,-116.208304,Sep
561,42210,725,Saturday,1,3.9,0.904861111,3,16.24,18.4729064,House,Female,Credit,Credit,Sammie,North End,43.633105,-116.208304,Jul
562,42265,918,Friday,6,1.7,0.904166667,5,12.87,38.8500389,Apartment,Male,Credit,Credit,Angel,Collister - Gary (North of State),43.666573,-116.263356,Sep
563,42294,1017,Saturday,1,2.5,0.904166667,3.46,12.54,27.5917065,House,Female,Credit,Credit,Angel,North End,43.633105,-116.208304,Oct
564,42232,816,Sunday,1,3,0.902777778,2.22,25.78,8.6113266,House,Female,Credit,Credit,Angel,North End,43.633105,-116.208304,Aug
565,42293,1016,Friday,1,3.4,0.902083333,3,13.97,21.4745884,House,Male,Credit,Credit,Sammie,North End,43.633105,-116.208304,Oct
566,42293,1016,Friday,6,1.4,0.900694444,3,18.83,15.9320234,House,Female,Credit,Credit,Angel,Collister - Gary (North of State),43.666573,-116.263356,Oct
567,42273,926,Saturday,1,2.3,0.9,5,28.44,17.580872,House,Male,Credit,Credit,Angel,North End,43.633105,-116.208304,Sep
568,42232,816,Sunday,1,3.2,0.899305556,4,19.96,20.0400802,House,Male,Credit,Credit,Angel,North End,43.633105,-116.208304,Aug
569,42233,817,Monday,9,0.0738636,0.899305556,2,14.88,13.4408602,Apartment,Female,Credit,Credit,Angel,WhiteWater - Gary (South of State),43.652722,-116.259743,Aug
570,42251,904,Friday,6,1.2,0.898611111,4,25.6,15.625,House,Male,Credit,Credit,Angel,Collister - Gary (North of State),43.666573,-116.263356,Sep
571,42254,907,Monday,1,2.1,0.898611111,2.05,40.95,5.006105,House,Male,Cash,Cash,Angel,North End,43.633105,-116.208304,Sep
572,42272,925,Friday,5,0.6,0.898611111,1.86,23.14,8.0380294,House,Female,Cash,Cash,Angel,28th - Collister (North of State),43.648076,-116.23413,Sep
573,42274,927,Sunday,3,2,0.898611111,5.7,19.3,29.5336788,Apartment,Female,Cash,Cash,Sammie,Garden City,43.633857,-116.24628,Sep
574,42288,1011,Sunday,3,2.2,0.898611111,0,22.97,0,Apartment,Male,-,Credit,Angel,Garden City,43.633857,-116.24628,Oct
575,42307,1030,Friday,9,1.7,0.898611111,5,17.69,28.2645562,Apartment,Male,Credit,Credit,Sammie,WhiteWater - Gary (South of State),43.652722,-116.259743,Oct
576,42244,828,Friday,1,3.4,0.897916667,3,15.44,19.4300518,Apartment,Female,Credit,Credit,Sammie,North End,43.633105,-116.208304,Aug
577,42197,712,Sunday,8,7.5,0.897222222,5.97,31.03,19.2394457,House,Female,Cash,Cash,Angel,Hidden Springs,43.723879,-116.255046,Jul
578,42232,816,Sunday,2,2.6,0.897222222,3.31,26.69,12.4016486,Apartment,Female,Cash,Cash,Sammie,WhiteWater - Downtown (South of State),43.624462,-116.21835,Aug
579,42261,914,Monday,3,2.3,0.897222222,2,23.01,8.6918731,House,Male,Credit,Credit,Sammie,Garden City,43.633857,-116.24628,Sep
580,42258,911,Friday,10,3.3,0.896527778,4,38.81,10.306622,House,Male,Credit,Credit,Sammie,Bogus Basin - Brumback Hills,43.654203,-116.190788,Sep
581,42267,920,Sunday,2,3,0.896527778,0,14.65,0,Apartment,Female,-,Credit,Angel,WhiteWater - Downtown (South of State),43.624462,-116.21835,Sep
582,42295,1018,Sunday,6,0.2,0.896527778,0,13.68,0,Apartment,Female,-,Credit,Angel,Collister - Gary (North of State),43.666573,-116.263356,Oct
583,42204,719,Sunday,9,0.3,0.895833333,3.18,22.82,13.9351446,Apartment,Male,Credit,Credit,Angel,WhiteWater - Gary (South of State),43.652722,-116.259743,Jul
584,42259,912,Saturday,2,2.7,0.895138889,0,0,0,Hotel,Female,-,-,Sammie,WhiteWater - Downtown (South of State),43.624462,-116.21835,Sep
585,42213,728,Tuesday,1,2.1,0.894444444,2.63,20.37,12.9111438,House,Female,Credit,Credit,Angel,North End,43.633105,-116.208304,Jul
586,42286,1009,Friday,6,2.5,0.894444444,1.06,5.94,17.8451178,House,Male,Cash,Cash,Angel,Collister - Gary (North of State),43.666573,-116.263356,Oct
587,42245,829,Saturday,2,4.8,0.893055556,2,18.9,10.5820106,Apartment,Female,Credit,Credit,Angel,WhiteWater - Downtown (South of State),43.624462,-116.21835,Aug
588,42267,920,Sunday,1,2.7,0.892361111,2.46,12.54,19.6172249,House,Male,Cash,Cash,Angel,North End,43.633105,-116.208304,Sep
589,42274,927,Sunday,1,3.7,0.892361111,0,19.13,0,Apartment,Male,-,Credit,Angel,North End,43.633105,-116.208304,Sep
590,42259,912,Saturday,2,2.7,0.890972222,4.73,15.27,30.9757695,Hotel,Male,Cash,Cash,Sammie,WhiteWater - Downtown (South of State),43.624462,-116.21835,Sep
591,42286,1009,Friday,3,2.2,0.890972222,1.92,22.08,8.6956522,House,Female,Cash,Cash,Sammie,Garden City,43.633857,-116.24628,Oct
592,42287,1010,Saturday,3,3.6,0.890972222,2.92,22.08,13.2246377,Apartment,Male,Cash,Cash,Sammie,Garden City,43.633857,-116.24628,Oct
593,42274,927,Sunday,10,3,0.890277778,2.34,10.26,22.8070175,Apartment,Male,Cash,Cash,Angel,Bogus Basin - Brumback Hills,43.654203,-116.190788,Sep
594,42213,728,Tuesday,6,0.3,0.889583333,0.14,11.86,1.1804384,Apartment,Female,Cash,Cash,Sammie,Collister - Gary (North of State),43.666573,-116.263356,Jul
595,42206,721,Tuesday,1,3.1,0.888888889,2,21,9.5238095,House,Male,Cash,Cash,Angel,North End,43.633105,-116.208304,Jul
596,42245,829,Saturday,5,0.7,0.888888889,1,15.38,6.5019506,House,Male,Credit,Credit,Angel,28th - Collister (North of State),43.648076,-116.23413,Aug
597,42288,1011,Sunday,5,1.5,0.888888889,1,11.71,8.5397096,Apartment,Female,Credit,Credit,Angel,28th - Collister (North of State),43.648076,-116.23413,Oct
598,42294,1017,Saturday,1,2,0.888888889,7,32.36,21.631644,House,Male,Credit,Credit,Sammie,North End,43.633105,-116.208304,Oct
599,42258,911,Friday,7,2.8,0.888194444,6,21,28.5714286,House,Male,Cash,Cash,Sammie,West of Gary/Glennwood,43.672328,-116.286124,Sep
600,42265,918,Friday,3,2.2,0.888194444,0,0,0,Apartment,Female,-,-,Sammie,Garden City,43.633857,-116.24628,Sep
601,42273,926,Saturday,5,1.1,0.888194444,4.56,15.44,29.5336788,Apartment,Male,Credit,Credit,Angel,28th - Collister (North of State),43.648076,-116.23413,Sep
602,42281,1004,Sunday,7,3.5,0.888194444,1.17,8.83,13.2502831,House,Male,Cash,Cash,Angel,West of Gary/Glennwood,43.672328,-116.286124,Oct
603,42294,1017,Saturday,2,2.7,0.888194444,10,34.77,28.7604257,Apartment,Female,Credit,Credit,Angel,WhiteWater - Downtown (South of State),43.624462,-116.21835,Oct
604,42196,711,Saturday,3,3.2,0.8875,3,15.27,19.6463654,Apartment,Female,Credit,Credit,Angel,Garden City,43.633857,-116.24628,Jul
605,42233,817,Monday,1,3,0.886805556,2.13,12.87,16.5501166,House,Male,Cash,Cash,Sammie,North End,43.633105,-116.208304,Aug
606,42294,1017,Saturday,3,2.7,0.886805556,3,15.71,19.0961171,House,Male,Cash,Credit,Angel,Garden City,43.633857,-116.24628,Oct
607,42300,1023,Friday,4,2.6,0.886111111,2,23.65,8.4566596,House,Male,Cash,Credit,Angel,Bogus Basin - Gary (North of Hill),43.659428,-116.231891,Oct
608,42302,1025,Sunday,1,3.1,0.886111111,5,23,21.7391304,Apartment,Male,Credit,Credit,Angel,North End,43.633105,-116.208304,Oct
609,42239,823,Sunday,1,2.7,0.884722222,4,21.55,18.5614849,House,Female,Credit,Credit,Angel,North End,43.633105,-116.208304,Aug
610,42251,904,Friday,10,3.9,0.884722222,5,33.2,15.060241,Apartment,Female,Credit,Credit,Sammie,Bogus Basin - Brumback Hills,43.654203,-116.190788,Sep
611,42273,926,Saturday,2,2.9,0.884722222,4,16.78,23.8379023,Apartment,Male,Credit,Credit,Sammie,WhiteWater - Downtown (South of State),43.624462,-116.21835,Sep
612,42274,927,Sunday,7,3,0.884722222,4.73,15.27,30.9757695,Apartment,Male,Cash,Cash,Sammie,West of Gary/Glennwood,43.672328,-116.286124,Sep
613,42275,928,Monday,2,3,0.884722222,3.12,15.88,19.6473552,Business,Female,Cash,Cash,Angel,WhiteWater - Downtown (South of State),43.624462,-116.21835,Sep
614,42225,809,Sunday,6,0.8,0.884027778,5,24.69,20.2511138,Apartment,Female,Credit,Credit,Sammie,Collister - Gary (North of State),43.666573,-116.263356,Aug
615,42239,823,Sunday,6,0.8,0.884027778,3,27.36,10.9649123,Apartment,Female,Credit,Credit,Sammie,Collister - Gary (North of State),43.666573,-116.263356,Aug
616,42246,830,Sunday,6,0.2,0.884027778,4.47,35.92,12.4443207,Apartment,Male,Cash,Cash,Angel,Collister - Gary (North of State),43.666573,-116.263356,Aug
617,42296,1019,Monday,1,2.8,0.883333333,7.37,21.63,34.0730467,House,Female,Cash,Cash,Angel,North End,43.633105,-116.208304,Oct
618,42217,801,Saturday,10,4.2,0.882638889,5,15.03,33.2667997,House,Female,Credit,Credit,Sammie,Bogus Basin - Brumback Hills,43.654203,-116.190788,Aug
619,42293,1016,Friday,5,1,0.882638889,1.4,13.6,10.2941176,House,Male,Credit,Credit,Angel,28th - Collister (North of State),43.648076,-116.23413,Oct
620,42213,728,Tuesday,5,0.8,0.881944444,4.92,4.92,100,House,Female,Cash,Cash,Sammie,28th - Collister (North of State),43.648076,-116.23413,Jul
621,42279,1002,Friday,3,2.2,0.881944444,0,28.44,0,Apartment,Female,-,Credit,Angel,Garden City,43.633857,-116.24628,Oct
622,42293,1016,Friday,6,0.7,0.881944444,6,38.76,15.4798762,House,Male,Credit,Credit,Sammie,Collister - Gary (North of State),43.666573,-116.263356,Oct
623,42204,719,Sunday,5,0.7,0.880555556,3.46,14.54,23.7964237,House,Male,Cash,Cash,Angel,28th - Collister (North of State),43.648076,-116.23413,Jul
624,42217,801,Saturday,5,1.5,0.880555556,3,14.65,20.4778157,House,Male,Credit,Credit,Sammie,28th - Collister (North of State),43.648076,-116.23413,Aug
625,42251,904,Friday,6,2.7,0.880555556,4.29,15.71,27.3074475,House,Female,Cash,Cash,Angel,Collister - Gary (North of State),43.666573,-116.263356,Sep
626,42253,906,Sunday,7,3.5,0.880555556,5.69,26.31,21.6267579,Apartment,Male,Cash,Cash,Sammie,West of Gary/Glennwood,43.672328,-116.286124,Sep
627,42274,927,Sunday,5,1.7,0.879861111,5.19,17.81,29.1409321,Apartment,Male,Cash,Cash,Angel,28th - Collister (North of State),43.648076,-116.23413,Sep
628,42272,925,Friday,3,2.8,0.879166667,5,24.72,20.2265372,Business,Male,Credit,Credit,Angel,Garden City,43.633857,-116.24628,Sep
629,42281,1004,Sunday,6,1.7,0.879166667,2,27.78,7.199424,House,Female,Credit,Credit,Angel,Collister - Gary (North of State),43.666573,-116.263356,Oct
630,42254,907,Monday,6,1.5,0.878472222,5,16.78,29.7973778,House,Female,Credit,Credit,Angel,Collister - Gary (North of State),43.666573,-116.263356,Sep
631,42287,1010,Saturday,3,2.2,0.878472222,4,18.9,21.1640212,House,Male,Credit,Credit,Angel,Garden City,43.633857,-116.24628,Oct
632,42272,925,Friday,1,2.7,0.877777778,4.56,15.44,29.5336788,Apartment,Female,Cash,Cash,Angel,North End,43.633105,-116.208304,Sep
633,42197,712,Sunday,10,2.4,0.877083333,5.04,28.96,17.4033149,Apartment,Male,Cash,Cash,Angel,Bogus Basin - Brumback Hills,43.654203,-116.190788,Jul
634,42204,719,Sunday,5,0.7,0.877083333,4.73,34.27,13.8021593,House,Male,Credit,Credit,Angel,28th - Collister (North of State),43.648076,-116.23413,Jul
635,42232,816,Sunday,2,2.6,0.876388889,1.25,23.75,5.2631579,Apartment,Male,Cash,Cash,Angel,WhiteWater - Downtown (South of State),43.624462,-116.21835,Aug
636,42244,828,Friday,6,1.3,0.876388889,0,22.15,0,House,Male,-,Credit,Sammie,Collister - Gary (North of State),43.666573,-116.263356,Aug
637,42267,920,Sunday,5,0.9,0.876388889,2,16.78,11.9189511,Business,Male,Credit,Credit,Angel,28th - Collister (North of State),43.648076,-116.23413,Sep
638,42230,814,Friday,8,7.3,0.875694444,4,26.94,14.8478099,House,Female,Credit,Credit,Sammie,Hidden Springs,43.723879,-116.255046,Aug
639,42223,807,Friday,9,0.0708,0.875,4,38.46,10.400416,Apartment,Female,Credit,Credit,Sammie,WhiteWater - Gary (South of State),43.652722,-116.259743,Aug
640,42295,1018,Sunday,3,3.1,0.875,1,10.26,9.7465887,Apartment,Female,Cash,Credit,Angel,Garden City,43.633857,-116.24628,Oct
641,42196,711,Saturday,6,1.4,0.873611111,7.3,33.7,21.6617211,House,Male,Credit,Credit,Angel,Collister - Gary (North of State),43.666573,-116.263356,Jul
642,42233,817,Monday,6,1.7,0.873611111,4.56,27.44,16.6180758,Apartment,Male,Cash,Cash,Angel,Collister - Gary (North of State),43.666573,-116.263356,Aug
643,42289,1012,Monday,9,1.3,0.873611111,5,22.08,22.6449275,Apartment,Male,Credit,Credit,Angel,WhiteWater - Gary (South of State),43.652722,-116.259743,Oct
